"id","reservation_date","franchisee","pole_type","borough","x","y","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","equipment_installed_yes_no","zipcode","community_board","council_district"
"17114","2017-12-12T00:00:00.000","Crown Castle NG","CITY","Brooklyn","995158.0000000","173293.0000000","40.6423190","-73.9606950","B","E 19th St","Cortelyou Rd","Dorchester Rd",,,,,,"Y","11226","314","40"
"17112","2017-12-12T00:00:00.000","Crown Castle NG","CITY","Brooklyn","993670.0000000","176190.0000000","40.6502720","-73.9660530","B","Caton Ave","Marlborough Rd","E 16th St",,,,,,"N","11226","314","40"
"17110","2017-12-12T00:00:00.000","Crown Castle NG","CITY","Brooklyn","993182.0000000","175938.0000000","40.6495810","-73.9678110","B","Caton Ave","Argyle Rd","Rugby Rd",,,,,,"N","11226","314","40"
"16995","2017-12-02T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","994318.0000000","177264.0000000","40.6532200","-73.9637160","B","St Pauls Pl","Woodruff Ave","Crooke Ave",,,,,,"N","11226","314","40"
"16785","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","994373.0000000","176550.0000000","40.6512600","-73.9635190","B","Caton Avenue","E 18th Street","E 17th Street",,,,,,"Y","11226","314","40"
"16721","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","995716.0000000","173864.0000000","40.6438860","-73.9586830","B","Cortelyou Road","E 21st Street","Flatbush Avenue",,,,,,"N","11226","314","40"
"16533","2017-12-02T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","995242.0000000","175125.0000000","40.6473480","-73.9603890","B","Ocean Ave","Albemarle Rd","Tennis Ct",,,,,,"N","11226","314","40"
"16241","2017-12-02T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","995116.0000000","175615.0000000","40.6486930","-73.9608420","B","Ocean Ave","Tennis Ct","Church Ave",,,,,,"N","11226","314","40"
"16232","2017-12-02T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","993540.0000000","174875.0000000","40.6466630","-73.9665230","B","Albemarle Rd","Rugby Rd","Argyle Rd",,"Prospect Park South Historic District",,,,"N","11226","314","40"
"16226","2017-12-02T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","995549.0000000","174707.0000000","40.6462000","-73.9592840","B","E 21st St","Regent Pl","Albemarle Rd",,,,,,"N","11226","314","40"
"16224","2017-12-02T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","995326.0000000","174547.0000000","40.6457610","-73.9600870","B","Ocean Ave","Regent Pl","Beverley Rd",,,,,,"N","11226","314","40"
"16222","2017-12-02T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","995939.0000000","174159.0000000","40.6446950","-73.9578790","B","Flatbush Ave","Beverley Rd","Duryea Pl",,,,"Flatbush Avenue BID",,"N","11226","314","40"
"16219","2017-12-02T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","994592.0000000","173205.0000000","40.6420780","-73.9627340","B","E 17th St","Cortelyou Rd","Beverly Rd",,,,,,"N","11226","314","40"
"15625","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","995035.0000000","176155.0000000","40.6501750","-73.9611340","B","Ocean Avenue","Church Avenue","St. Pauls Court",,,,"Church Avenue BID",,"N","11226","314","40"
"15398","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","996383.0000000","174834.0000000","40.6465470","-73.9562780","B","Tilden Avenue","E 22nd Street","Bedford Avenue",,,,,,"Y","11226","314","40"
"15369","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","994875.0000000","177264.0000000","40.6532190","-73.9617080","B","Ocean Avenue","Crooke Avenue","Woodruff Avenue",,,,,,"Y","11226","314","40"
"14049","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","994142.0000000","172937.0000000","40.6413430","-73.9643560","B","Cortelyou Rd","Marlborough Rd","E 16th St",,,,,,"Y","11226","314","40"
"13790","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","995885.0000000","176226.0000000","40.6503690","-73.9580700","B","Church Ave","Flatbush Ave","Bedford Ave",,,,,,"Y","11226","314","40"
"17630","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","994460.0000000","170300.0000000","40.6341050","-73.9632150","B","Marlborough Rd","Foster Ave","Newkirk Ave",,,,,,"Y","11230","314","40"
"17629","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","992233.0000000","168821.0000000","40.6300480","-73.9712400","B","Ocean Pkwy","Foster Ave","Ave H",,,,,,"Y","11230","314","40"
"20635","2018-12-10T00:00:00.000","Extenet II","UTILITY","Queens","1039965.0000000","188252.0000000","40.6832100","-73.7991170","B","144 St","115 Ave","Linden Blvd",,,,,,"N","11436","412","28"
"19592","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1041753.0000000","188320.0000000","40.6833850","-73.7926700","B","Sutphin Blvd","115th Dr","115th Rd",,,,,,"Y","11436","412","28"
"18606","2018-01-18T00:00:00.000","ExteNet I","CITY","Queens","1040735.0000000","186984.0000000","40.6797240","-73.7963510","B","Foch Blvd","145th St","Inwood St",,,,,,"N","11436","412","28"
"18186","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1039392.0000000","186105.0000000","40.6773200","-73.8012000","B","140th St","Foch Blvd","120th Ave",,,,,,"Y","11436","412","28"
"18184","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1040199.0000000","185526.0000000","40.6757260","-73.7982960","B","142nd Pl","120th Ave","123rd Ave",,,,,,"Y","11436","412","28"
"18183","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1042402.0000000","184716.0000000","40.6734880","-73.7903610","B","Rockaway Blvd","147th St","148th St",,,,,,"N","11436","412","28"
"18182","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1042984.0000000","184435.0000000","40.6727130","-73.7882650","B","150th St","Rockaway Blvd","Sutter Ave",,,,,,"Y","11436","412","28"
"17056","2018-01-08T00:00:00.000","Mobilitie II","CITY","Queens","1039231.0000000","185588.0000000","40.6759020","-73.8017850","B","120th Avenue","Van Wyck Expressway","140th Street","Playground One Forty",,,,,"Y","11436","412","28"
"16594","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1041535.0000000","187790.0000000","40.6819310","-73.7934600","B","148th St","116th Ave","Foch Blvd",,,,,,"N","11436","412","28"
"16574","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1040044.0000000","186579.0000000","40.6786170","-73.7988460","B","142 Pl","Foch Blvd","119th Rd",,,,,,"N","11436","412","28"
"16573","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1040770.0000000","188340.0000000","40.6834460","-73.7962140","B","146th St","115th Ave","116th Ave",,,,,,"N","11436","412","28"
"16568","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1039052.0000000","186287.0000000","40.6778220","-73.8024250","B","Foch Blvd","139th St","Van Wyck Expwy","Foch Sitting Area",,,,,"N","11436","412","28"
"15770","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Queens","1040161.0000000","184972.0000000","40.6742060","-73.7984380","B","Rockaway Blvd","142nd St","142nd St",,,,,,"Y","11436","412","28"
"15769","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Queens","1041045.0000000","184869.0000000","40.6739170","-73.7952520","B","Rockaway Blvd","143rd St","144th St",,,,,,"Y","11436","412","28"
"15767","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Queens","1042273.0000000","184061.0000000","40.6716920","-73.7908310","B","Sutter Ave","147th St","148th St",,,,,,"Y","11436","412","28"
"15766","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Queens","1040230.0000000","183687.0000000","40.6706780","-73.7981990","B","142nd St","131st Ave","130th Ave",,,,,,"Y","11436","412","28"
"15765","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Queens","1041014.0000000","183223.0000000","40.6693990","-73.7953770","B","144th St","133rd Ave","130th Ave",,,,,,"N","11436","412","28"
"15443","2017-11-22T00:00:00.000","Mobilitie I","CITY","Queens","1038311.0000000","188178.0000000","40.6830170","-73.8050810","B","Van Wyck Expressway","Linden Boulevard","115th Avenue",,,,,,"Y","11436","412","28"
"14038","2016-10-24T00:00:00.000","Mobilitie II","CITY","Queens","1039580.0000000","182901.0000000","40.6685250","-73.8005490","B","Van Wyck Expy","134th Ave","134th Ave",,,,,,"Y","11436","412","28"
"23715","2020-03-31T00:00:00.000","Crown Castle Fiber","UTILITY","Queens","1039536.0000000","189428.0000000","40.6864400","-73.8006540","B","111th Ave","144th St","145th St",,,,,,"N","11435","412","28"
"23571","2020-02-18T00:00:00.000","Crown Castle Fiber","UTILITY","Queens","1039088.0000000","190334.0000000","40.6889300","-73.8022620","B","109th Ave","Inwood St","Pinegrove St",,,,,,"N","11435","412","28"
"18235","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1037749.0000000","193209.0000000","40.6968290","-73.8070670","B","97th Ave","Sean Bell Way","Waltham St",,,,,,"Y","11435","412","28"
"18230","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1038564.0000000","192179.0000000","40.6939970","-73.8041370","B","106th Ave","Waltham St","Liverpool St",,,,,,"N","11435","412","28"
"18228","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1038467.0000000","191666.0000000","40.6925900","-73.8044910","B","South Rd","Princeton St","Liverpool St",,,,,,"Y","11435","412","28"
"18227","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1037297.0000000","191635.0000000","40.6925120","-73.8087100","B","Pinegrove St","Liberty Ave","105th Ave",,,,,,"Y","11435","412","28"
"18225","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1039440.0000000","191604.0000000","40.6924130","-73.8009820","B","Lakewood Ave","Waltham St","Spa Pl",,,,,,"Y","11435","412","28"
"18224","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1037903.0000000","191440.0000000","40.6919730","-73.8065260","B","106th Ave","Inwood St","Pinegrove St",,,,,,"Y","11435","412","28"
"18221","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1038984.0000000","191036.0000000","40.6908570","-73.8026310","B","Lakewood Ave","Princeton St","Inwood St",,,,,,"Y","11435","412","28"
"16625","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1037705.0000000","191218.0000000","40.6913640","-73.8072420","B","Pinegrove St","106th Ave","South Rd",,,,,,"N","11435","412","28"
"16596","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1040302.0000000","190217.0000000","40.6886010","-73.7978860","B","Liverpool St","110th Ave","111th Rd",,,,,,"N","11435","412","28"
"16577","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1038708.0000000","191555.0000000","40.6922830","-73.8036220","B","107th Ave","Liverpool St","Princeton St",,,,,,"N","11435","412","28"
"16570","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1039653.0000000","189562.0000000","40.6868070","-73.8002310","B","111th Ave","145th St","144th St",,,,,,"N","11435","412","28"
"14586","2017-03-15T00:00:00.000","Mobilitie I","UTILITY","Queens","1038827.0000000","189167.0000000","40.6857280","-73.8032130","B","111th St","141th St","142nd St",,,,,,"Y","11435","412","28"
"14519","2017-01-30T00:00:00.000","Mobilitie I","UTILITY","Queens","1038602.0000000","190178.0000000","40.6885050","-73.8040160","B","109th Ave","143rd St","Lakewood Ave",,,,,,"N","11435","412","28"
"13877","2016-10-24T00:00:00.000","Mobilitie II","CITY","Queens","1038351.0000000","192918.0000000","40.6960270","-73.8048990","B","101st Ave","146th St","Liberty Ave",,,,,,"Y","11435","412","28"
"18234","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1039954.0000000","193154.0000000","40.6966640","-73.7991160","B","155th St","Tuskegee Airmen Way","107th Ave",,,,,,"Y","11433","412","28"
"18233","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1039520.0000000","192786.0000000","40.6956570","-73.8006840","B","Tuskegee Airmen Way","153rd St","150th St",,,,,,"Y","11433","412","28"
"18232","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1040212.0000000","192694.0000000","40.6954000","-73.7981900","B","155th St","107th Ave","108th Ave",,,,,,"N","11433","412","28"
"18223","2018-01-03T00:00:00.000","Crown Castle NG","UTILITY","Queens","1041220.0000000","191423.0000000","40.6919050","-73.7945650","B","156th St","Brinkerhoff Ave","109th Ave",,,,,,"Y","11433","412","28"
"17473","2017-12-12T00:00:00.000","Crown Castle NG","CITY","Queens","1040657.0000000","194534.0000000","40.7004480","-73.7965690","B","Liberty Ave","160th St","Guy R Brewer Blvd",,,,,,"N","11433","412","28"
"16571","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1041442.0000000","189723.0000000","40.6872380","-73.7937790","B","113th Ave","Sutphin Blvd","155 St",,,,,,"N","11433","412","28"
"15774","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Queens","1041221.0000000","190992.0000000","40.6907220","-73.7945650","B","155th St","Brinkerhoff Ave","110th Rd",,,,,,"Y","11433","412","28"
"14520","2017-01-30T00:00:00.000","Mobilitie I","UTILITY","Queens","1041472.0000000","190441.0000000","40.6892080","-73.7936650","B","155th St","111th Ave","111th rd",,,,,,"Y","11433","412","28"
"14295","2016-10-28T00:00:00.000","Mobilitie I","UTILITY","Queens","1042407.0000000","191039.0000000","40.6908440","-73.7902880","B","111th Ave","159th St","160th St",,,,,,"Y","11433","412","28"
"20347","2018-08-08T00:00:00.000","Extenet II","UTILITY","Queens","1042245.0000000","188311.0000000","40.6833570","-73.7908960","B","116 Ave","155 St","Supthin Blvd",,,,,,"N","11434","412","28"
"18203","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1043879.0000000","189604.0000000","40.6868950","-73.7849930","B","Bedell St","116th Ave","115th Rd",,,,,,"N","11434","412","28"
"18202","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1043220.0000000","189442.0000000","40.6864550","-73.7873700","B","158th St","115th Rd","116th Ave",,,,,,"N","11434","412","28"
"18201","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1042918.0000000","189408.0000000","40.6863630","-73.7884600","B","157th St","115th Rd","115th Ave",,,,,,"N","11434","412","28"
"17189","2017-12-06T00:00:00.000","Mobilitie I","UTILITY","Queens","1042218.0000000","186258.0000000","40.6777220","-73.7910110","B","Sutphin Blvd","120th Ave","121st Ave",,,,,,"Y","11434","412","28"
"16602","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1042475.0000000","186400.0000000","40.6781100","-73.7900830","B","120th Ave","Sutphin Blvd","153rd St",,,,,,"N","11434","412","28"
"16590","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1042925.0000000","186032.0000000","40.6770970","-73.7884640","B","153rd St","121 Ave","122nd Ave",,,,,,"N","11434","412","28"
"15772","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Queens","1043408.0000000","186143.0000000","40.6773990","-73.7867220","B","155th St","122nd Ave","121st St","Baisley Pond Park",,,,,"N","11434","412","28"
"14293","2016-10-28T00:00:00.000","Mobilitie I","UTILITY","Queens","1041936.0000000","189643.0000000","40.6870150","-73.7919990","B","155th St","Linden Blvd","114th Rd",,,,,,"Y","11434","412","28"
"20471","2018-11-08T00:00:00.000","Extenet II","UTILITY","Queens","1037979.0000000","185223.0000000","40.6749080","-73.8063020","B","Rockaway Blvd","120 Ave","Lincoln St",,,,,,"N","11420","410","28"
"18955","2018-02-13T00:00:00.000","Mobilitie I","UTILITY","Queens","1038520.0000000","182370.0000000","40.6670740","-73.8043740","B","134th Pl","N Conduit Ave","135th Ave",,,,,,"N","11420","410","28"
"18189","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1033045.0000000","185990.0000000","40.6770420","-73.8240840","B","Rockaway Blvd","114th St","114th Pl",,,,,,"N","11420","410","28"
"18185","2018-01-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1038600.0000000","185780.0000000","40.6764330","-73.8040580","B","135th St","Foch Blvd","120th Ave",,,,,,"N","11420","410","28"
"17123","2018-01-08T00:00:00.000","Mobilitie II","CITY","Queens","1035729.0000000","182281.0000000","40.6668460","-73.8144360","B","N Conduit Avenue","126th Street","125th Street",,,,,,"Y","11420","410","28"
"17055","2018-01-08T00:00:00.000","Mobilitie II","CITY","Queens","1036672.0000000","185458.0000000","40.6755610","-73.8110120","B","Foch Boulevard","127th Street","Rockaway Boulevard",,,,,,"Y","11420","410","28"
"16615","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1031680.0000000","186292.0000000","40.6778780","-73.8290030","B","110th St","Rockaway Blvd","111th Ave",,,,,,"N","11420","410","28"
"16563","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1036578.0000000","184502.0000000","40.6729370","-73.8113580","B","127th St","Sutter Ave","Rockaway Blvd",,,,,,"N","11420","410","28"
"16557","2017-11-28T00:00:00.000","Extenet II","UTILITY","Queens","1037311.0000000","184958.0000000","40.6741850","-73.8087120","B","Gotham Rd","130th St","128th St",,,,,,"N","11420","410","28"
"14460","2016-12-29T00:00:00.000","Mobilitie I","UTILITY","Queens","1037582.0000000","187189.0000000","40.6803070","-73.8077170","B","115th Ave","Lincoln St","134th St",,,,,,"Y","11420","410","28"
"14419","2016-11-22T00:00:00.000","Mobilitie I","UTILITY","Queens","1035960.0000000","188761.0000000","40.6846310","-73.8135530","B","Hawtree Creek Rd","109 th Ave","128th St",,,,,,"Y","11420","410","28"
"14043","2016-10-24T00:00:00.000","Mobilitie II","CITY","Queens","1038841.0000000","182554.0000000","40.6675770","-73.8032160","B","135th Ave","135th St","135th Pl",,,,,,"Y","11420","410","28"
"13839","2016-10-24T00:00:00.000","Mobilitie II","CITY","Queens","1039233.0000000","184284.0000000","40.6723230","-73.8017890","B","Van Wyck Expy","Sutter Ave","130th Ave",,,,,,"Y","11420","410","28"
"13640","2016-09-29T00:00:00.000","Mobilitie I","UTILITY","Queens","1035031.0000000","186093.0000000","40.6773130","-73.8169230","B","Hawtree Creek Rd","122nd St","121st St",,,,,,"Y","11420","410","28"
"21870","2019-08-10T00:00:00.000","Mobilitie I","CITY","Queens","1029725.0000000","188794.0000000","40.6847560","-73.8360340","B","103 Avenue","106 Street","105 Street",,,,,,"N","11417","410","28"
"20841","2019-01-30T00:00:00.000","Mobilitie I","UTILITY","Queens","1030212.0000000","188355.0000000","40.6835480","-73.8342810","B","107th St","Liberty Ave","103rd Ave",,,,,,"Y","11417","410","28"
"19176","2018-03-23T00:00:00.000","Crown Castle NG","UTILITY","Queens","1031831.0000000","188362.0000000","40.6835590","-73.8284440","B","113th St","107th Ave","Liberty Ave",,,,,,"N","11419","410","28"
